大佬葛卫东旗下5只私募产品净值跌破清盘线混沌投资公布净值的8只股票策略产品以及2只多策略产品中，除了1只产品累计单位净值在1元以上外，其余9只全都累计亏损，甚至有5只产品净值跌破了清盘线，净值在0.6元以下。大佬葛卫东旗下5只私募产品净值跌破清盘线	未
大佬观点一览2018中国资本市场峰会	未
【大使热线】专访西班牙驻华大使德斯卡亚	未
大侦探刚正不阿？少年狄仁杰展现“帅痞”一面	未
大修两年多后，南京长江大桥预计12月29日恢复通行	未
大修新中国第一台蒸汽机车图为1956年的牡丹江机车车辆厂牡丹江机车厂始建于日伪时期，在1945年获得解放，在党的领导下，重建了遭到日军和苏联红军破坏的工厂，开始依靠自身力量大修蒸汽机车，大修出厂了新中国第一台蒸汽机车在1946年就开始向东北前线支援蒸汽机车，我们解放军的东北前线解 ...全文	未
大修新中国第一台蒸汽机车图为1956年的牡丹江机车车辆厂。牡丹江机车厂始建于日伪时期，在1945年获得解放，在党的领导下，重建了遭到日军和苏联红军破坏的工厂，开始依靠自身力量大修蒸汽机车，大修出厂了新中国第一台蒸汽机车。在1946年就开始向东北前线支援蒸汽机车，我们解放军的东北前线。解放后，该厂迅速成为中国主要的蒸汽机车大修厂，在抗美援朝战争中立下功劳。产能在文革时期达到顶峰，年修500台，后来一分为二，迁新厂到洛阳，成立洛阳机车厂。从1952年到1988年，新中国在36年间制造了各型蒸汽机车969	未
大修过以后的南京长江大桥，豪迈大气真是：一桥飞架南北，天堑变通途最南京，全民拍美在金陵南京旅游	未
大健康时代来了！海珠成立广州首个健康管理联合体！	未
大兰亭旅游建设蓄势待发！我市将启动绍兴兰亭文化旅游度假区建设	未
大关交通建设发展纪实：过去一条毛路 如今四通八达！	未
大关县公开遴选村（社区）后备干部，欢迎有志之士到基层建功立业！	未
大关发放提标养老金589.248万元	未
大兴：3个急救站通过验收 进入120体系	未
大兴互助本地招聘求职二手出租都在这儿！每周一期免费发	未
大兴关注哇噻！100元也出硬币了！快来看看长啥样	未
大兴关注大兴这个公园有望整体改造！住附近的亲美啦	未
大兴出行日期定了！地铁8号线大兴段这个月要开通啦	未
大兴区文艺宣传社区行文艺汇演-魔术	未
大兴区文艺宣传社区行--节日欢歌	未
大兴区积极应对空气重污染黄色预警北京身边事	未
大兴国际机场综合类岗位招聘75人！年薪8-10万	未
大兴国际机场西塔台主结构封顶资讯北京大兴国际机场空管工程西区塔台项目钢筋混凝土核心筒结构近日成功封顶。工程进度比计划工期提前15天，将于明年建成投入使用。	未
大兴好事关乎每个人！明儿起，大兴将迎来这么多好事	未
大兴安全很重要！为了家人平安，请所有大兴一定要点开	未
大兴安岭完成森林抚育132万亩	未
大兴就业就在大兴新机场工作！南航招人啦快来报名！	未
大兴就医棒！大兴老人生病不方便去医院，可在家看名医	未
大兴工匠吴书瑞，40年诠释文物医生的匠人精神北京身边事	未
大兴廊坊打造兴廊人才品牌	未
大兴建设大兴这块地将建综合性大项目，玩乐工作全不误	未
大兴建设都到新机场！大兴两条重要交通轨道线路完工	未
大兴招聘大兴国际机场综合类岗位开招！年薪8-10万	未
大兴招聘大兴新开业商场招聘1000余人，快来上班啦	未
大兴招聘招83人！大兴区政府专职消防员招聘啦！快报名	未
大兴提示每人每年4000元！符合条件的赶紧来领这笔钱	未
大兴时光传送门开启，带你重览古时候的南海子北京身边事	未
大兴求职综合每月工资5000元门槛儿低待遇好的招聘来喽	未
大兴热议大兴公交立体停车楼开建，明年7月竣工！	未
大兴的世外桃源，你去过吗北京身边事	未
大兴窍门煤气灶有个小机关，牙签戳一戳竟省下不少钱	未
大兴要闻神话！北京到珠海只要30分钟，超级列车来啦	未
「大内斗省」是怎样炼成的大象公会	未
大内江又上央视了！你护我平安，我送你温暖，真的超暖呀内江小女孩为执勤民警送奶茶	未
大写湖北人彭小龙：华中玻铝产业领头雁	未
大写的赞！邹平入围2018年中国工业百强县（市）榜！	未
大冰小将！（DABINGXIAOJIANGWOLAILE）	未
大冰小将 你没猜错，就是我们要官宣了！ 将酱携金牌经理人@TFBOYS-易烊千玺全能领队@雷佳音 向大家正式报到！奇幻的冰雪之旅即将开启，快快上冰，大冰小将定档0112 我们启程啦！	未
大冰小将 官宣 易烊千玺雷佳音加盟大冰小将定档0112@TFBOYS-易烊千玺 @雷佳音 发摩斯密码互动，确认加盟浙江卫视大冰小将！欠了粉丝这么久的单，佳玺合璧终于合体了。节目定档1月12日，每周六晚20:30播出，可以安排了！	未
大冷之前增配变，群众用上可靠电11月26日，@国网临朐县供电公司 员工为东城街道蒋家河村新上配变1台。该村原有100千伏安箱变不能满足居民发展经济和120亩大棚樱桃灌溉用电，供电员工为其新增200千伏安变压器1台，埋设高低压电杆24基，架设10千伏线路0.56千米0.4千伏线路0.3千米。	未
大冷天躲在被子里聊会天，用一句话概括你的2018年或者在这里提前许下新年的第一个愿望 2018生活对我下手了	未
大凤碧蓝航线P站：72176068  画师：伊菩@ 3日目東-55a ，有爱请给作者点赞以示支持喔源地址：网页链接	未
大划算的化妆棉都入了吗！！//@Imadlak丶：太划算//@zzZ_HuiWen：买了//@乘着葉片往前飛的魚：买//@-最美的时光全部给你好嘛i：已买	未
大别山北麓村庄精准扶贫 人均收入破万村民笑开颜	未
大到令你心痛//@夏阿:大得令你心动//@夏阿:大到无休止//@夏阿:越来越大//@夏阿:巨大！//@夏阿:很大！//@夏阿:最近红包很大//@夏阿:大家搜一搜，有人几十块都过期了花掉呗，反正都是送的。	未
大力倡导“自主教育”（庆祝改革开放40年基层行·学校篇）	未
大力发展新能源！天津支持单位内部充电桩对外开放	未
大力实施乡村振兴战略，而乡村振兴离不开振兴乡村的人——希望的田野，海阔天空任你“飞”	未
大力扶贫，加快脱贫！丁锦霞书记到丰宁调研指导扶贫帮扶工作	未
大力振兴乡村文化，守住文明之根	未
大力推进生态文明建设，着力打造绿水青山的大美四会	未
//@大力最强壮:	未
大动作！2021年前，济宁至少建成4个生态湿地	未
大动作！上海市正连同江苏浙江两省酝酿出台上海大都市圈空间协同规划，方案初步拟定将覆盖上海与苏州无锡南通嘉兴宁波舟山湖州等17市，陆域面积4.9万平方公里，常住人口约6500万人	未
大动作！丰都好吃街步行街，拆了.......	未
大动作今天，安国西外环挡板被拆除！曲港高速引线施工完毕！现场高清大图来袭！	未
大动作！宁波南部好地来袭！都市桥头堡，还有CBD城铁三甲医院环伺...	未
大动作柳州新增这些重大项目可能改变你的生活！	未
大动作！韩国要沿三八线打造456公里徒步路线	未
大动作！韩国要沿三八线打造456公里徒步路线 每年或创收15亿元朝鲜半岛三八线的南北两侧，是宽约4公里的非军事区（DMZ）近来随着朝韩关系的缓和，这处曾经有重兵把守堪称世界最危险之地的缓冲区，陆续撤出武器和兵力，化身为和平之地如今，这里还被韩国政府盯上，意欲将其打造 ...全文	未
大动作！韩国要沿三八线打造456公里徒步路线 每年或创收15亿元朝鲜半岛三八线的南北两侧，是宽约4公里的非军事区（DMZ）。近来随着朝韩关系的缓和，这处曾经有重兵把守堪称世界最危险之地的缓冲区，陆续撤出武器和兵力，化身为和平之地。如今，这里还被韩国政府盯上，意欲将其打造成热门景区。据了解，徒步路线并非完全新起炉灶，而是利用原有的农村道路，将过去隔绝开来的地区连接起来，让游客在感受朝韩分裂现场的同时，可以体验各地代表性的生态文化和历史景点。该路线还计划利用废弃的学校或居民会馆，改造10处据	未
大包，收 你可以点赞收下我爱你的小心心吗	未
大包频出，宝子们速度来领呦	未
大化在列！广西饮水安全大会战， 解决95万人饮水问题	未
大北农与某国企签署合作框架协议拜耳拟退出动保业务G20中美达成共识2019年养殖补贴新鲜出炉！	未
大千世界去网吧要40元一小时，很多人省下饭钱去上网！感受这拨回忆杀...	未
大千世界 官宣！苏州人去286个A级景区全免费，整整90天！辛苦了一年，总得犒劳犒劳自己，出去旅游一趟可是月光族的你荷包空空，这可怎么办呢好消息！近日，贵州发布了2018年贵州冬季度假旅游优惠政策。从这个月开始，连续90天（从2018年12月1日至2019年2月28日）！全省所有A级景区统统对苏州人免票！年底去贵州看看湛蓝纯粹的天，银装素裹的地吧，还可以大饱口福，品尝贵州的美食哦具体免费开放景区信息请戳链接哦网页链接微博贵州	未
大华乐橙智能锁首席体验官名单公布	未
大华乐橙连续两届连获十大智能锁品牌奖	未
大华在智慧交通的新生态  专访大华股份方羽	未
大单！1300名武林高手云集玉林，完成了这件大事！	未
大单别墅区深夜出入靓丽女子，警方突击发现大秘密...	未
大单：广西抓获40名贩毒人员，现场抓捕激烈要紧了！	未
大单（视频）！容县杨梅小车飞落田，四轮朝天！	未
大南山的双胞胎mall美食5折！还有座会发光的粉色钢琴桥！	未
大卡车杂技团向我们的摄像头展示了一段高速公路上的精彩表演	未
大卫的优选店	未
大卫行摄 毛里求斯是蜜月胜地，来到就会爱上这里。旅行灵感季毛里求斯旅行 @凯德印象 微博视频	未
大发展，济宁再造一座新城，这里的人身价将暴增了！	未
大叔发明炒菜机，老人小孩3分钟就能自己做菜，味道不输厨师	未
大叔发明豆芽机，做豆芽能直接生吃，出口国外半年赚60万	未
大叔右手残疾左手学画画 这个励志故事值得你看看	未
大叔在河里发现一庞然大物！专家：赶紧吃了 小编办公室惊现神秘箱子，打开一看里面竟是一只鳄龟！原是一大伯从河边打捞上来，担心是保护动物才送来求助。 大叔在河里发现一庞然大物！专家：赶紧吃了	未
大叔屠宰场救回怀孕母狗，狗狗知道逃过一劫，感激的留下热泪	未
大叔很棒//@歪果热门视频: 看给大叔急的	未
大叔的脸被熊撕咬成这样最后还把熊干死了。第四张是脸部恢复图，佩服现在的医学，佩服大叔。	未
大变天！冷空气今晚袭惠，最低气温将跌破10！	未
大变局！2018 朝鲜这一年	未
大变局下！地矿行业该如何前行	未
大变样！3D墙绘便民小件白云星级公厕现身，你还认得吗	未
大变样！为期一个月，东部新城片区市容秩序专项整治成效来了...	未
大变样，漳平九鹏溪路段五尖山隧道内，隧道内光线明亮。	未
大变样！肥东启动42个老旧小区改造！有你家吗（附详细名单）	未
大变样！贺州市中心城区未来将美出天际！	未
大变样！金光街明天6:30拆围挡，正式通车！（附视频）	未
《大变革，平天下》：寻找现代化的“中国方案”(图)	未
大变革！药店可以开诊所了	未
大号互动前10姐妹们 给你们安排了100样礼物 也就是每人10样 来来来给我地址 明天就寄出去 刚好赶上你们的圣诞礼物	未
大号加油站的未来	未
大合唱筑梦新时代 启航新征程 奋进新时代	未
大同2019年市政工程建设计划公示，你有什么好的建议	未
大同20个小区开始办理产权登记啦！赶快看看有你家吗	未
大同今天这户人家办白事，这一幕卡出名了	未
大同出租车 这个机会你能把握住吗	未
大同又一项大工程开工建设！惊动了央视新闻	未
大同司机注意啦！从今日起83个路口将开启抓拍！	未
大同图书馆开馆！现场视频......	未
大同城市棚户区（前进新苑）改造项目公示！（附：总体规划图）	未
大同天然气将阶梯收费，2种方案，一起看看！	未
大同市左云县非洲猪瘟疫区最新情况报告！欢欢看	未
大同：打出政策组合拳  支持民企发展	未
大同拥军路桥洞明天通车啦！	未
大同校外补习班！需要整治啦	未
大同的油糕上央视啦，今天卡出名啦！	未
大同的油糕上央视啦！快看看	未
@大同的退役军人  你关注的信息采集常见问题权威解答在这里！	未
大同这20个小区开始办理房本了，欢欢看有你家吗	未
大同这3个二老板出名了，很多人认识她们！	未
大同退役军人赶紧去登记！信息采集截至日期已定！千万别错过！	未
大同那点事儿11月29日新华街路口好警察扶助老人过马路，点赞	未
大同那点事儿12月2日扶危济困送温暖，正能量赞一个！	未
大同铁警神探， 反扒之路	未
大同银行2019年招聘通告，还有一个好消息！	未
大名县各村 煤改气 的都看看！！	未
大名各村 煤改气 的都看看！！	未
大名火车站了解一下！	未
大名这两个老旧小区的加装电梯，开始动工啦！	未
大周末和朋友的劳动成果 只接受夸奖	未
大咖	未
大咖SHOW 毛呢大衣 129到手冬天必入的呢子大衣，这么好看，可以送女朋友啊！！	未
大咖云集 东南大学举办2018年海外青年学者论坛	未
大咖云集寻求商业保险与非公医疗机构深度融合：痛点在哪	未
大咖云集！昨天，仙游这家美术馆刷屏了	未
大咖云集，“运河文化”主题论坛上海等你来	未
大咖来啦！中国文物学会历史文化名街专业委员会暨中国城科会名城委历史文化街区学部2018年年会嘉宾预告！	未
大咖来授课啦！  梁寒教授：2018版CSCO胃癌治疗指南外科部分解读（下）	未
“大咖检察长老师”来上课啦	未
大咖洞见沈南鹏：一个好的风投和投资人是什么样我有十大维度的思考	未
大咖说第38期喻晓川：如何快速成为4S店汽车精品营销高手	未
大咖跨界齐聚博鳌，把脉移动互联网时代企业与消费者关系变革	未
大咖齐聚清华热议区块链：推动互联网走向互信网	未
大哉汉口 美在江岸 来pick你心中的江岸十大人气景点	未
大哥身手矫健//@趴体男神://@苍南派:这扮得太像了啊//@粽粽粽粽粽粽粽://@江上渡:路见不平一声吼哇//@大头和他的朋友们:练过//@江南大野花:群演：这场得加钱	未
大唐网络：首个5G智能网联汽车运营项目落地厦门	未
大唐郓城电厂明年开工建设！	未
大唐长热承诺：11月4日24时让一汽生活区热起来	未
大商所2018十大期货投研团队评选结果出炉	未
大商所：26家单位符合关于商品互换业务交易商的相关要求	未
大商所与FGV控股签署合作谅解备忘录	未
大商所与中远海运物流签署战略合作协议	未
大商所与浦发银行续签战略合作协议	未
大商所：举办期货会计实务专题培训 助力服务实体经济	未
大商所修改完善黄大豆1号合约	未
大商所发布猪饲料成本指数	未
大商所启动首批商品互换交易商征集工作	未
大商所商品互换业务上线	未
大商所商品互换业务上线 26家金融机构获得交易商资格	未
大商所商品互换业务正式上线	未
大商所商品互换业务研究成果”系列一：商品互换衍生品的基本概念及特点	未
大商所大豆“保险+期货”试点项目落地黑龙江北大荒	未
大商所将于19日正式上线商品互换业务	未
大商所：将继续推进商品互换（掉期）业务和场外市场建设	未
大商所总经理：大商所将推进黄大豆1号等商品的国际化研究和准备	未
大商所总经理王凤海：推进粳米、生猪、辣椒等 期货品种研发和上市	未
大商所总经理王凤海：铁矿石期货境外开户数已破百	未
大商所成立25周年系列报道之一——三“颗”进口大豆中国见闻记	未
大商所成立25周年系列报道之三：饲料产业链——企业成长路 期市相伴行	未
大商所胡刚旭：不断完善商品指数产品体系	未
大喜事！云阳内环大道：复兴北部新区道路工程，昨天正式开工啦！	未
大喜讯，丫江桥仙人古石正在恢复	未
大喜讯！莆田又将多一个国家4A级旅游景区，是这里哦！	未
大喜讯：飞行列车要来了！！！	未
大嘎都参与一下	未
大嘴：不说了，准备去荣耀入职做赵明小弟。	未
大噶早！准备好了吗	未
大噶早！周一啦这个明天开！	未
大噶看到了么转 评 赞原视频揪送3个88	未
大国匠人：5分钟了解瓷器界的精灵粉彩瓷	未
大国匠人：观鹰刻砚 他将神韵化入一方砚台	未
大国外交·苏州篇章  近距离感受中国力量	未
大国担当 中国形象——中国海军护航档案	未
【大国看丨改革开放40年】车轮上的美好生活	未
大国重器。	未
大国重器 重就重在讲政治。政治工作永远是我军生命线。空军一班人全面贯彻床总强军思想，引领官兵思想航迹，为训练注入作战灵魂。多次前出西太的轰-2飞行员表示，光有飞得远的新佩剑还不行，更得有飞出去的主心骨。生命线引领新时代练兵备战新航迹，空军实现了常态化前出西太警巡东海战巡南海绕陆巡航。每次展翅大洋振翅海天，空军都在第一时间向海内外发出声音宣示意志，把握了国际舆论主导权。	未
大图丨斗严寒，战冰雪，特战队员零下20度天山腹地挑战极限	未
《大圆满前行》有声书  上师瑜伽「顶礼诸佛对治傲慢（上)」	未
大场面！一百多个村级服务站参加！我县召开村级电商服务站建设暨贫困村电商扶贫工作会！	未
大场面！普宁又有两个村化解百年恩怨，数万人见证，壮观！	未
大场面！武汉精英学校近十辆大巴从老一中前往侏儒，只为这件事...	未
大块当兵的人，退役军人信息采集，你千万不要错过	未
大块要闻！	未
大坛资讯土族之乡：沧海桑田的40年	未
大坛资讯平凡中的不平凡	未
大坛资讯平凡的力量北京榜样五周年大型图片展	未
大坪很多人去参加！全国十三省魏氏宗亲回肇基地祭祖！	未
大坪镇龙湾小学开展第四届科技手工制作展评活动	未
大型一周打榜现场已安排到位！	未
大型互相种草博[小仙女]你们在这条微博下说出想去旅游目的地看有没有当地/去过的小伙伴现身说法！旅游美食交通等方面互助互相，希望大家享受旅行跟美食，玩的开心鸭！！	未
大型全媒体新闻行动《潮起扬子江》12月2日走进宿迁！	未
大型全媒体新闻行动《潮起扬子江》全景展现淮安40年巨变！网友们这样说	未
大型原创交响合唱音画《追梦三江源》西宁上演	未
大型口红拔草现场 转给广大男网友看好吗！我们真的不喜欢死亡芭比粉	未
大型吸猫现场//@喵豹妹:转里送个300！姐妹们冲鸭！	未
大型国企招聘工作人员，工资待遇高，户籍不限，民族不限，赶快转发给身边需要的人！	未
大型复合车铣加工船用巨型曲轴，真是大开眼界。。。	未
大型多人实时在线网络游戏，散户，哎哟。	未
大型展览网上展馆	未
大型工业史诗电视剧《大三线》将在攀枝花拍摄	未
大型打脸现场！大型打脸现场！毛领围巾围脖只要11.9了tips：用天猫积分兑换红包的话，拿下只要1.9	未
大型报告文学《浦东史诗》出版，书写浦东开发开放伟大成就	未
大型招聘会，58家企业，1342个岗位，错过要再等一年	未
大型政论专题片《必由之路》	未
大型政论专题片《必由之路》12月11日播出	未
大型政论专题片《必由之路》（一）“历史之约”4分钟速览	未
大型政论专题片《必由之路》（一）“历史之约”四分钟速览	未
大型政论专题片《必由之路》（七）“大国之盾”一分钟预告	未
大型政论专题片《必由之路》（七）“大国之盾”（八）“共同命运”预告	未
大型政论专题片《必由之路》（七）“大国之盾”速览	未
大型政论专题片《必由之路》丨第二集《关键抉择》一分钟预告	未
大型政论专题片《必由之路》（二）“关键抉择”一分钟预告	未
大型政论专题片《必由之路》(二)“关键抉择”四分钟速览	未
大型政论专题片《必由之路》（二）“关键抉择”四分钟速览	未
大型政论专题片《必由之路》(五)“立国之本”	未
大型政论专题片《必由之路》（五）“立国之本”一分钟预告	未
大型政论专题片《必由之路》（五）立国之本一分钟预告40年沧桑巨变，中国创造出人类发展史上的奇迹，探寻造就奇迹的密码，就是中国共产党的领导。网页链接	未
大型政论专题片《必由之路》(五)“立国之本”四分钟速览	未
大型政论专题片《必由之路》（五）“立国之本”四分钟速览	未
大型政论专题片《必由之路》今天播出第四集	未
大型政论专题片《必由之路》（八）“共同命运”一分钟预告	未
大型政论专题片《必由之路》（六）“兴国之魂”一分钟预告	未
大型政论专题片《必由之路》（六）兴国之魂一分钟预告网页链接	未
大型政论专题片必由之路（六）兴国之魂一分钟预告网页链接	未
大型政论专题片《必由之路》(六)“兴国之魂”预告	未
大型政论专题片《必由之路》（四）“力量之源”四分钟速览	未
大型政论专题片《必由之路》（四）力量之源四分钟速览改革开放40年，他们奋力追赶，不舍昼夜。网页链接	未
大型政论专题片必由之路（四）力量之源四分钟速览改革开放40年，他们奋力追赶，不舍昼夜网页链接	未
大型政论专题片《必由之路》在社会各界引起强烈反响	未
大型政论专题片《必由之路》揭示民族复兴必由之路	未
大型政论专题片《必由之路》 第七集 大国之盾	未
大型政论专题片《必由之路》第七集 “大国之盾” 四分钟速览	未
大型政论专题片必由之路第七集《大国之盾》改革开放40年，信息技术领跑新军事革命。铁律治军革弊鼎新，以重塑威武之师胜战三问，锻造战之必胜的劲旅精兵。军民合作自主创新，提升国之大器英雄辈出，为改革强军洒血奉献！（央视新闻）央视新闻的微博直播	未
大型政论专题片必由之路第七集《大国之盾》改革开放40年，信息技术领跑新军事革命。铁律治军革弊鼎新，以重塑威武之师胜战三问，锻造战之必胜的劲旅精兵。军民合作自主创新，提升国之大器，英雄辈出，为改革强军洒血奉献！央视新闻微直播带你一起看！ 央视新闻的微博直播 .	未
大型政论专题片《必由之路》第七集“大国之盾”速览	未
大型政论专题片《必由之路》第八集 “共同命运”	未
大型政论专题片《必由之路》第八集 共同命运	未
大型政论专题片《必由之路》第八集 “共同命运”四分钟速览	未
大型政论专题片《必由之路》第六集 兴国之魂	未
大型政论专题片《必由之路》第六集 “兴国之魂” 四分钟速览	未
大型政论专题片《必由之路》第六集“兴国之魂”四分钟速览	未
大型政论专题片《必由之路》第四集 力量之源	未
大型政论片《必由之路》主题歌《梦想阳光》发布	未
大型武术剧《武传奇》登陆毛里求斯	未
大型！海丰红场门口大热闹，引群众围观！	未
大型特别节目《扬帆新时代 锦绣新广西》桂林篇广西卫视特别节目扬帆新时代 锦绣新广西今天播出最后一集桂林篇《千古逍遥人间胜境》，全方位展现桂林践行绿水青山就是金山银山发展理念，建设国际旅游胜地国家可持续发展议程创新示范区国家健康旅游示范区取得的成效，展示桂林人民一本蓝图绘到底奋斗新时代，建设新家园的昂扬斗志。 改革开放40周年 广西壮族自治区成立60周年	未
大型电视纪录片《我们一起走过》光盘发售	未
大型电视纪录片《我们一起走过》播出第一集、第二集	未
大型电视纪录片《我们一起走过》播出第一集第二集	未
大型电视纪录片《我们一起走过》播出第五、六集	未
大型电视纪录片《我们一起走过》播出第五集、第六集	未
大型电视纪录片《我们一起走过》第七、八集预告	未
